loan_id,member_id,home_ownership, annual_inc ,loan_status, loan_amnt ,term,int_rate,cibil_score,inq_last_6mths,age,emp_length,marital,job
540560,697878,MORTGAGE," $100,000 ",Fully Paid," $20,500 ", 36 months,18.67%,664,0,24,5,married,freelance
540564,697882,RENT," $51,500 ",Fully Paid," $8,000 ", 60 months,15.58%,679,2,31,2,single,fixed
540610,697936,RENT," $74,000 ",Fully Paid," $12,000 ", 36 months,7.88%,739,1,22,1,single,partime
540617,697947,MORTGAGE," $30,000 ",Fully Paid," $5,000 ", 36 months,10.38%,779,0,22,3,married,partime
540622,697953,MORTGAGE," $52,000 ",Fully Paid," $11,500 ", 36 months,7.14%,794,2,23,1,single,fixed
540647,697983,RENT," $42,000 ",Fully Paid," $7,000 ", 36 months,13.61%,689,1,23,3,widow,others
540671,698009,RENT," $31,200 ",Fully Paid," $1,500 ", 36 months,11.12%,699,0,24,1,married,fixed
540706,698051,RENT," $65,280 ",Fully Paid," $8,400 ", 36 months,13.61%,684,1,22,2,married,fixed
540721,698065,RENT," $120,000 ",Fully Paid," $10,000 ", 36 months,7.88%,764,3,24,0,single,freelance
540733,698080,RENT," $84,996 ",Charged Off," $6,000 ", 36 months,7.51%,739,0,35,5,married,fixed
540740,698087,RENT," $30,000 ",Fully Paid," $3,200 ", 36 months,11.86%,714,0,23,16,married,fixed
540757,698112,RENT," $53,000 ",Fully Paid," $12,000 ", 36 months,14.72%,679,1,24,7,married,freelance
540768,698125,OWN," $12,000 ",Fully Paid," $3,000 ", 36 months,13.61%,719,1,25,10,married,fixed
540772,698130,OWN," $32,868 ",Fully Paid," $2,500 ", 36 months,13.61%,684,0,32,5,married,fixed
540779,698139,MORTGAGE," $51,500 ",Fully Paid," $9,600 ", 36 months,15.21%,679,0,23,2,married,fixed
540781,698141,MORTGAGE," $45,000 ",Fully Paid," $5,000 ", 36 months,7.14%,754,1,30,0,married,fixed
540787,698150,RENT," $32,400 ",Fully Paid," $3,000 ", 36 months,16.45%,664,1,26,34,married,partime
540808,698175,MORTGAGE," $120,000 ",Fully Paid," $4,900 ", 36 months,7.14%,759,2,23,2,married,fixed
540828,698198,OWN," $90,000 ",Fully Paid," $25,000 ", 60 months,11.49%,799,2,23,NA,single,fixed
540829,698199,MORTGAGE," $68,000 ",Fully Paid," $3,500 ", 36 months,6.39%,779,2,35,5,widow,freelance
540844,695681,MORTGAGE," $79,200 ",Fully Paid," $24,000 ", 60 months,13.61%,744,1,26,37,separated,freelance
540859,698233,RENT," $27,000 ",Fully Paid," $4,000 ", 36 months,7.14%,754,0,23,11,married,freelance
540893,698273,RENT," $72,000 ",Charged Off," $6,000 ", 36 months,14.35%,674,0,22,16,married,fixed
540925,698310,RENT," $68,400 ",Fully Paid," $2,000 ", 60 months,16.82%,664,3,22,4,married,freelance
540931,698316,MORTGAGE," $51,480 ",Fully Paid," $12,000 ", 36 months,7.88%,784,1,24,1,married,fixed
541026,698429,MORTGAGE," $85,000 ",Fully Paid," $5,000 ", 36 months,13.61%,689,3,22,0,married,fixed
541056,698460,RENT," $60,000 ",Fully Paid," $4,000 ", 60 months,11.86%,714,0,21,2,single,partime
541068,698475,MORTGAGE," $67,200 ",Fully Paid," $3,250 ", 36 months,11.49%,704,0,23,5,single,freelance
541122,698527,RENT," $139,900 ",Current," $25,000 ", 60 months,16.82%,714,0,24,4,single,others
541135,698540,MORTGAGE," $47,000 ",Current," $11,500 ", 60 months,17.93%,664,2,27,5,married,fixed
541189,698599,MORTGAGE," $63,720 ",Fully Paid," $12,500 ", 36 months,7.51%,769,0,27,10,married,fixed
541190,698600,RENT," $108,000 ",Charged Off," $4,000 ", 36 months,17.93%,669,1,28,27,single,partime
541204,698614,RENT," $63,600 ",Fully Paid," $12,000 ", 36 months,11.49%,714,0,30,5,married,fixed
541243,698657,RENT," $38,400 ",Charged Off," $4,000 ", 60 months,15.21%,709,3,21,5,married,fixed
541249,698665,MORTGAGE," $72,000 ",Fully Paid," $8,000 ", 36 months,11.49%,709,0,33,12,single,fixed
541273,698694,RENT," $42,000 ",Fully Paid," $2,500 ", 36 months,11.49%,694,0,33,14,divorced,partime
541291,698716,RENT," $43,000 ",Fully Paid," $7,000 ", 36 months,7.88%,739,1,22,3,single,fixed
541316,698742,MORTGAGE," $65,004 ",Fully Paid," $25,000 ", 60 months,17.56%,699,1,36,25,single,freelance
541320,698746,RENT," $32,400 ",Fully Paid," $3,000 ", 60 months,7.88%,759,1,29,5,married,partime
541322,698748,MORTGAGE," $143,000 ",Fully Paid," $16,800 ", 36 months,6.17%,754,2,25,3,married,fixed
541336,698762,MORTGAGE," $70,000 ",Fully Paid," $15,000 ", 36 months,10.38%,734,1,31,5,married,freelance
541339,698767,OWN," $50,000 ",Fully Paid," $3,250 ", 36 months,7.51%,769,0,34,14,married,freelance
541358,698789,RENT," $22,000 ",Fully Paid," $2,500 ", 36 months,7.51%,744,0,24,5,married,fixed
541416,698821,MORTGAGE," $50,004 ",Fully Paid," $8,500 ", 60 months,15.21%,689,3,28,7,married,fixed
541417,698822,RENT," $32,088 ",Late (16-30 days)," $12,250 ", 60 months,15.58%,694,0,35,0,married,fixed
541423,698828,RENT," $67,376 ",Fully Paid," $15,600 ", 60 months,16.45%,694,0,28,1,single,fixed
541435,698845,RENT," $58,000 ",Charged Off," $16,000 ", 36 months,13.98%,694,3,23,2,married,freelance
541449,698865,MORTGAGE," $124,000 ",Fully Paid," $8,100 ", 36 months,7.51%,739,2,23,1,single,partime
541464,698882,MORTGAGE," $51,996 ",Current," $6,000 ", 60 months,11.86%,714,0,28,10,married,fixed
541472,698892,MORTGAGE," $40,800 ",Fully Paid," $7,500 ", 36 months,7.88%,729,0,30,15,widow,fixed
541473,698893,RENT," $46,800 ",Fully Paid," $12,500 ", 36 months,11.86%,709,1,23,5,married,partime
541475,698890,MORTGAGE," $42,000 ",Charged Off," $6,000 ", 36 months,11.49%,694,1,28,12,married,fixed
541493,698914,RENT," $50,000 ",Fully Paid," $9,900 ", 36 months,14.35%,679,0,24,3,married,fixed
541524,698948,OWN," $32,496 ",Fully Paid," $9,200 ", 36 months,11.86%,699,0,27,1,married,fixed
541531,698956,MORTGAGE," $50,600 ",Fully Paid," $8,500 ", 36 months,6.76%,779,0,34,3,married,fixed
541566,698997,MORTGAGE," $75,000 ",Fully Paid," $12,000 ", 36 months,11.49%,709,1,28,4,married,fixed
541585,699020,MORTGAGE," $121,200 ",Fully Paid," $1,450 ", 36 months,6.76%,754,0,26,2,married,freelance
541598,699035,OWN," $60,000 ",Fully Paid," $9,800 ", 36 months,7.14%,764,0,24,3,married,fixed
541599,699036,MORTGAGE," $83,000 ",Fully Paid," $10,000 ", 60 months,11.49%,729,1,26,9,married,fixed
541614,699052,MORTGAGE," $55,000 ",Current," $14,000 ", 60 months,15.21%,704,2,40,4,married,fixed
541620,699058,OWN," $150,000 ",Fully Paid," $8,500 ", 36 months,6.76%,799,0,30,1,married,partime
541685,699131,RENT," $14,400 ",Current," $6,000 ", 60 months,13.61%,699,0,25,1,married,freelance
541696,699143,OWN," $24,000 ",Fully Paid," $7,500 ", 36 months,7.88%,724,1,21,0,single,partime
541703,699153,RENT," $54,000 ",Fully Paid," $6,000 ", 36 months,7.14%,754,1,25,5,married,fixed
541724,699176,RENT," $30,000 ",Fully Paid," $14,500 ", 36 months,10.38%,764,2,28,8,married,fixed
541733,699186,RENT," $72,000 ",Fully Paid," $25,000 ", 36 months,10.75%,804,1,44,17,married,fixed
541798,699267,MORTGAGE," $76,872 ",Fully Paid," $15,000 ", 36 months,14.84%,684,1,29,7,widow,fixed
541802,699270,RENT," $116,000 ",Fully Paid," $5,000 ", 36 months,15.58%,719,0,32,12,married,fixed
541818,699286,RENT," $32,640 ",Fully Paid," $4,500 ", 36 months,7.14%,739,0,30,4,single,fixed
541831,699303,RENT," $98,000 ",Fully Paid," $20,000 ", 60 months,16.32%,699,1,33,5,married,fixed
541835,699307,RENT," $48,000 ",Fully Paid," $4,000 ", 36 months,6.39%,774,0,32,5,married,others
541894,699377,RENT," $42,000 ",Charged Off," $2,400 ", 60 months,17.56%,664,2,37,14,single,fixed
541906,699392,MORTGAGE," $175,000 ",Fully Paid," $10,000 ", 36 months,7.51%,764,1,23,2,married,fixed
541913,699397,MORTGAGE," $55,800 ",Fully Paid," $4,000 ", 36 months,10.75%,709,2,26,17,married,freelance
541934,699423,MORTGAGE," $162,000 ",Charged Off," $9,600 ", 60 months,16.45%,689,1,30,1,married,fixed
541949,699440,MORTGAGE," $47,844 ",Current," $15,000 ", 60 months,13.23%,724,0,39,14,married,fixed
541971,699465,RENT," $35,000 ",Fully Paid," $4,000 ", 36 months,7.88%,744,0,32,0,married,fixed
541979,699474,MORTGAGE," $38,000 ",Fully Paid," $8,000 ", 36 months,7.14%,774,0,27,1,single,freelance
542005,699506,RENT," $37,000 ",Current," $12,250 ", 60 months,15.21%,699,0,22,16,single,fixed
542007,699508,RENT," $12,000 ",Charged Off," $4,000 ", 36 months,11.49%,704,0,25,5,divorced,freelance
542021,699524,RENT," $70,500 ",Current," $6,000 ", 60 months,16.32%,674,0,26,15,single,fixed
542040,699544,MORTGAGE," $200,000 ",Fully Paid," $1,000 ", 36 months,10.38%,714,0,26,3,married,freelance
542043,699547,MORTGAGE," $75,600 ",Current," $25,000 ", 60 months,11.86%,759,0,25,14,married,fixed
542050,699557,RENT," $61,150 ",Fully Paid," $5,100 ", 36 months,11.49%,694,1,22,8,married,freelance
542063,699574,RENT," $46,800 ",Fully Paid," $15,250 ", 60 months,16.32%,704,0,24,4,single,fixed
542117,699637,RENT," $24,000 ",Fully Paid," $4,000 ", 36 months,14.84%,704,0,37,3,married,fixed
542137,699658,RENT," $50,000 ",Fully Paid," $4,000 ", 36 months,7.88%,719,1,25,3,married,freelance
542143,699663,OWN," $30,000 ",Fully Paid," $5,000 ", 36 months,11.12%,704,0,26,3,married,freelance
542146,699667,RENT," $110,000 ",Fully Paid," $12,600 ", 36 months,10.75%,749,0,34,20,married,fixed
542149,699670,RENT," $56,000 ",Fully Paid," $2,100 ", 60 months,17.19%,674,0,24,2,married,freelance
542199,699733,RENT," $60,000 ",Fully Paid," $12,000 ", 36 months,13.98%,684,0,23,2,widow,fixed
542206,699740,MORTGAGE," $100,800 ",Fully Paid," $21,000 ", 36 months,11.49%,719,0,23,1,married,fixed
542226,699767,MORTGAGE," $300,000 ",Fully Paid," $20,000 ", 36 months,7.88%,774,3,28,11,married,fixed
542230,699772,RENT," $28,000 ",Fully Paid," $12,000 ", 36 months,7.51%,754,1,24,3,married,fixed
542231,699774,MORTGAGE," $128,000 ",Fully Paid," $3,000 ", 36 months,14.72%,669,3,23,5,married,fixed
542233,699776,RENT," $59,200 ",Fully Paid," $10,000 ", 36 months,13.61%,689,0,24,3,single,fixed
542243,699787,MORTGAGE," $50,400 ",Charged Off," $20,000 ", 60 months,16.82%,684,1,22,5,married,fixed
542263,699811,RENT," $125,000 ",Fully Paid," $3,000 ", 36 months,14.72%,669,0,22,2,married,fixed
542296,699852,OWN," $47,000 ",Fully Paid," $7,000 ", 36 months,7.51%,734,2,41,34,married,partime
542299,699855,OWN," $62,000 ",Fully Paid," $4,000 ", 36 months,6.76%,784,1,32,13,married,fixed
542311,699867,MORTGAGE," $96,672 ",Current," $12,000 ", 60 months,15.95%,684,2,23,5,single,fixed
542312,699868,MORTGAGE," $57,431 ",Fully Paid," $4,000 ", 36 months,6.76%,764,0,26,12,married,fixed
542332,699891,RENT," $61,080 ",Current," $25,000 ", 60 months,11.49%,774,1,40,2,married,freelance
542343,699902,MORTGAGE," $75,000 ",Fully Paid," $5,500 ", 36 months,11.86%,689,2,26,0,married,partime
542350,699907,MORTGAGE," $45,000 ",Fully Paid," $3,500 ", 36 months,6.76%,754,1,36,0,married,fixed
542358,699920,RENT," $64,000 ",Fully Paid," $1,000 ", 36 months,10.75%,704,0,30,5,married,fixed
542364,699926,RENT," $73,000 ",Fully Paid," $6,500 ", 36 months,7.14%,754,0,31,0,widow,fixed
542383,699948,RENT," $38,400 ",Charged Off," $4,900 ", 36 months,11.49%,699,0,27,5,married,freelance
542391,699957,MORTGAGE," $75,000 ",Fully Paid," $16,000 ", 36 months,13.61%,704,0,25,8,single,fixed
542400,699965,RENT," $60,000 ",Fully Paid," $6,000 ", 36 months,7.51%,734,0,39,4,married,freelance
542402,699967,MORTGAGE," $100,000 ",Fully Paid," $6,000 ", 36 months,7.14%,769,0,25,0,married,freelance
542433,699999,RENT," $90,444 ",Fully Paid," $12,000 ", 36 months,7.14%,779,2,29,3,single,fixed
542443,700009,MORTGAGE," $36,000 ",Fully Paid," $4,800 ", 36 months,17.93%,674,1,22,3,single,fixed
542448,700014,RENT," $61,950 ",Current," $15,000 ", 60 months,15.58%,699,2,26,5,married,partime
542454,700021,RENT," $106,000 ",Fully Paid," $5,000 ", 36 months,7.88%,729,1,26,1,married,fixed
542461,700028,MORTGAGE," $70,000 ",Fully Paid," $9,800 ", 36 months,7.14%,749,0,25,0,married,fixed
542465,700033,RENT," $40,500 ",Fully Paid," $1,000 ", 36 months,16.45%,679,1,41,5,married,fixed
542534,700110,RENT," $40,000 ",Charged Off," $5,000 ", 36 months,16.32%,709,0,22,12,married,fixed
542547,700125,RENT," $79,000 ",Fully Paid," $11,400 ", 36 months,14.84%,674,2,24,4,married,fixed
542550,700119,MORTGAGE," $138,000 ",Fully Paid," $5,000 ", 36 months,11.86%,709,0,23,7,married,fixed
542553,700131,RENT," $44,400 ",Fully Paid," $15,000 ", 36 months,7.88%,749,0,21,2,married,freelance
542591,700177,RENT," $90,000 ",Fully Paid," $25,000 ", 36 months,15.58%,699,1,37,5,married,freelance
542592,700178,RENT," $44,400 ",Current," $10,000 ", 60 months,15.58%,689,0,22,3,separated,fixed
542601,700187,MORTGAGE," $71,000 ",Fully Paid," $7,400 ", 36 months,14.84%,669,0,27,3,married,fixed
542610,700196,MORTGAGE," $54,000 ",Fully Paid," $8,000 ", 36 months,15.58%,664,1,22,2,married,freelance
542613,700199,RENT," $24,000 ",Current," $6,000 ", 60 months,15.95%,679,2,43,0,married,fixed
542631,700216,OWN," $24,000 ",Charged Off," $7,000 ", 36 months,11.86%,694,0,23,3,married,partime
542638,700225,RENT," $43,000 ",Fully Paid," $14,500 ", 36 months,10.75%,714,0,25,5,single,fixed
542645,700234,MORTGAGE," $50,000 ",Fully Paid," $7,000 ", 36 months,11.49%,724,0,28,13,married,fixed
542651,700229,RENT," $65,000 ",Fully Paid," $12,000 ", 36 months,13.98%,694,0,22,8,single,freelance
542652,700240,RENT," $63,000 ",Fully Paid," $3,600 ", 36 months,6.76%,809,0,37,19,married,fixed
542658,700248,RENT," $70,000 ",Charged Off," $3,500 ", 36 months,14.72%,694,1,25,5,widow,freelance
542659,700249,RENT," $36,000 ",Fully Paid," $9,000 ", 36 months,15.58%,674,1,32,10,single,fixed
542664,699944,RENT," $56,000 ",Fully Paid," $21,250 ", 36 months,15.95%,694,1,42,2,married,fixed
542678,700269,RENT," $100,000 ",Current," $5,000 ", 60 months,13.98%,689,1,25,1,single,fixed
542709,697577,RENT," $22,000 ",Fully Paid," $5,000 ", 60 months,11.49%,749,0,39,5,single,fixed
542738,700330,MORTGAGE," $61,289 ",Fully Paid," $2,000 ", 36 months,11.49%,699,0,22,9,married,fixed
542739,700331,MORTGAGE," $42,000 ",Fully Paid," $3,000 ", 60 months,18.30%,674,1,26,3,married,fixed
542751,700343,MORTGAGE," $71,000 ",Fully Paid," $6,000 ", 36 months,14.72%,674,1,30,14,single,fixed
542761,700353,MORTGAGE," $80,000 ",Fully Paid," $18,000 ", 36 months,7.51%,774,0,31,2,married,partime
542781,700376,RENT," $60,000 ",Fully Paid," $14,000 ", 36 months,7.51%,764,1,26,6,married,fixed
542793,700389,RENT," $63,000 ",Fully Paid," $7,000 ", 36 months,14.84%,734,0,33,3,married,freelance
542796,700393,MORTGAGE," $53,000 ",Current," $9,250 ", 60 months,17.19%,669,1,34,17,married,fixed
542847,700445,MORTGAGE," $125,004 ",Fully Paid," $15,000 ", 36 months,7.88%,784,1,43,2,married,freelance
542849,700447,RENT," $63,129 ",Charged Off," $15,000 ", 60 months,18.67%,669,0,22,0,married,partime
542854,700452,RENT," $65,000 ",Fully Paid," $7,200 ", 36 months,11.12%,729,2,34,2,single,partime
542859,700457,RENT," $75,000 ",Charged Off," $3,325 ", 36 months,16.32%,664,1,45,7,married,freelance
542873,700475,RENT," $55,000 ",Fully Paid," $4,050 ", 36 months,7.51%,729,1,36,5,married,freelance
542877,700479,RENT," $53,292 ",Charged Off," $10,000 ", 36 months,16.32%,674,0,40,4,single,partime
542882,700484,MORTGAGE," $106,000 ",Current," $12,000 ", 60 months,10.75%,759,0,31,2,married,freelance
542898,700504,RENT," $23,040 ",Charged Off," $9,500 ", 36 months,19.04%,664,2,23,3,married,fixed
542915,700516,OWN," $48,000 ",Current," $6,000 ", 60 months,13.98%,769,1,25,2,married,fixed
542945,700546,MORTGAGE," $52,500 ",Fully Paid," $15,250 ", 60 months,17.19%,679,2,33,5,married,fixed
542946,700547,RENT," $40,085 ",Current," $3,000 ", 60 months,11.86%,704,1,23,3,single,fixed
542972,700577,RENT," $47,004 ",Current," $9,800 ", 60 months,15.95%,694,1,22,5,married,freelance
542999,700613,RENT," $40,040 ",Fully Paid," $7,000 ", 36 months,13.23%,694,0,23,9,married,fixed
543003,700619,MORTGAGE," $24,000 ",Charged Off," $4,000 ", 60 months,11.12%,744,1,23,4,married,fixed
543009,700624,MORTGAGE," $62,000 ",Fully Paid," $15,000 ", 36 months,7.88%,754,1,35,12,married,fixed
543020,700637,MORTGAGE," $28,000 ",Fully Paid," $7,500 ", 60 months,10.38%,749,3,27,0,married,fixed
543029,700650,RENT," $38,400 ",Charged Off," $3,550 ", 36 months,11.49%,699,1,30,7,single,fixed
543032,700653,MORTGAGE," $71,376 ",Current," $24,250 ", 60 months,13.61%,724,3,21,1,married,fixed
543060,700689,RENT," $25,200 ",Fully Paid," $8,500 ", 36 months,13.61%,694,0,28,2,married,fixed
543083,700714,OWN," $48,000 ",Fully Paid," $3,500 ", 36 months,14.35%,714,0,24,1,single,fixed
543085,700716,RENT," $90,064 ",Fully Paid," $20,000 ", 60 months,15.58%,709,0,27,3,married,fixed
543087,700719,MORTGAGE," $61,200 ",Current," $17,600 ", 60 months,13.98%,744,0,41,2,single,freelance
543090,700722,RENT," $78,708 ",Fully Paid," $24,000 ", 36 months,11.12%,759,0,25,4,separated,freelance
543114,700746,RENT," $55,000 ",Fully Paid," $3,000 ", 36 months,13.23%,689,1,24,7,married,fixed
543130,700767,OWN," $46,500 ",Fully Paid," $6,000 ", 36 months,15.21%,664,1,25,7,married,fixed
543136,700775,RENT," $36,000 ",Fully Paid," $6,000 ", 36 months,10.75%,764,0,21,0,married,fixed
543141,700782,OWN," $22,800 ",Charged Off," $8,000 ", 60 months,13.61%,729,0,41,4,single,fixed
543142,700783,RENT," $64,800 ",Fully Paid," $10,000 ", 36 months,7.88%,759,2,23,19,married,fixed
543152,700795,RENT," $35,004 ",Charged Off," $6,000 ", 36 months,10.75%,709,1,22,4,married,fixed
543168,700814,RENT," $45,000 ",Fully Paid," $12,000 ", 36 months,7.88%,744,2,26,21,married,fixed
543171,700817,MORTGAGE," $90,000 ",Fully Paid," $3,000 ", 36 months,7.14%,739,0,22,3,married,fixed
543204,700858,RENT," $56,550 ",Current," $12,000 ", 60 months,11.49%,729,1,29,12,married,others
543208,700862,OWN," $36,928 ",Charged Off," $7,800 ", 36 months,15.58%,669,1,29,1,married,fixed
543225,700881,RENT," $73,000 ",Fully Paid," $9,200 ", 36 months,7.88%,724,0,34,3,single,fixed
543229,700884,MORTGAGE," $58,000 ",Fully Paid," $7,800 ", 60 months,15.58%,694,1,34,12,married,fixed
543240,700898,RENT," $50,004 ",Fully Paid," $4,000 ", 36 months,7.88%,739,0,37,1,married,freelance
543251,700910,MORTGAGE," $84,000 ",Fully Paid," $7,600 ", 36 months,7.51%,759,1,25,9,single,fixed
543259,700915,MORTGAGE," $60,000 ",Fully Paid," $2,600 ", 36 months,11.49%,694,1,22,3,married,fixed
543264,700925,RENT," $57,600 ",Fully Paid," $2,500 ", 36 months,14.72%,669,0,28,11,single,fixed
543272,700929,RENT," $62,000 ",Fully Paid," $22,000 ", 36 months,17.19%,679,1,22,6,single,freelance
543277,700938,RENT," $30,000 ",Current," $6,000 ", 60 months,11.86%,714,1,25,4,single,fixed
543283,700945,RENT," $40,800 ",Fully Paid," $5,000 ", 36 months,15.21%,669,0,38,0,single,fixed
543297,700957,MORTGAGE," $59,000 ",Current," $15,000 ", 60 months,10.75%,774,0,37,3,single,freelance
543328,700993,MORTGAGE," $155,000 ",Charged Off," $25,000 ", 60 months,11.49%,774,0,23,14,married,freelance
543331,700997,RENT," $18,000 ",Charged Off," $3,950 ", 60 months,17.19%,674,3,32,2,married,fixed
543350,701017,RENT," $110,000 ",Fully Paid," $20,000 ", 36 months,10.75%,749,1,27,9,married,freelance
543363,701037,MORTGAGE," $110,000 ",Charged Off," $12,000 ", 60 months,17.19%,669,0,23,4,married,fixed
543406,701084,RENT," $96,000 ",Fully Paid," $4,000 ", 36 months,10.75%,759,1,24,12,married,freelance
543486,701173,MORTGAGE," $137,500 ",Current," $14,000 ", 60 months,16.82%,679,1,23,2,married,fixed
543489,701168,MORTGAGE," $36,000 ",Fully Paid," $4,500 ", 36 months,7.51%,769,0,23,1,married,fixed
543502,701188,RENT," $41,000 ",Fully Paid," $3,500 ", 36 months,10.75%,714,0,22,0,separated,partime
543509,701196,MORTGAGE," $120,000 ",Fully Paid," $10,000 ", 36 months,7.51%,764,0,23,0,married,partime
543524,701213,MORTGAGE," $46,000 ",Current," $3,475 ", 60 months,16.45%,669,1,23,3,married,fixed
543550,701245,MORTGAGE," $62,000 ",Charged Off," $2,000 ", 36 months,11.49%,694,0,38,4,married,fixed
543553,701248,MORTGAGE," $55,000 ",Current," $12,000 ", 60 months,13.61%,714,0,27,12,married,fixed
543561,701260,RENT," $45,000 ",Fully Paid," $19,750 ", 36 months,13.35%,714,1,23,8,married,partime
543563,701259,MORTGAGE," $70,000 ",Fully Paid," $25,000 ", 36 months,10.75%,814,0,34,14,married,freelance
543572,701272,RENT," $74,076 ",Fully Paid," $7,200 ", 36 months,10.38%,724,0,29,16,married,fixed
543579,701283,MORTGAGE," $60,000 ",Fully Paid," $5,600 ", 60 months,10.75%,744,0,24,NA,married,freelance
